#1|lemma	count
ⲙⲉϫⲏⲗ	2
ⲍⲱⲙⲓⲛ	2
ⲛⲉϫϩⲛ	2
ⲛⲉϣⲱⲧ	2
ⲛⲉϩⲃⲱ	2
ⲑⲁⲙⲛⲁ	2
ⲑⲁⲫⲉⲑ	2
ⲛⲟϣⲡⲧ	2
ⲑⲉⲙⲕⲉ	2
ⲑⲉⲙⲕⲟ	2
ⲑⲉⲣⲥⲁ	2
ⲓⲁⲥⲏⲣ	2
ⲉⲥⲭⲁⲣⲁ	2
ⲕⲁⲃⲁⲁ	2
ⲕⲁⲇⲉⲥ	2
ⲕⲁⲍⲉⲣ	2
ⲕⲁⲣⲉϩ	2
ⲕⲁⲥⲓⲁ	2
ⲕⲁⲥⲕⲥ	2
ⲕⲉⲛⲉⲍ	2
ⲕⲟⲓϩⲉ	2
ⲕⲟⲩⲁϣ	2
ⲕⲟⲩⲛⲧ	2
ⲕⲣⲙⲧⲥ	2
ⲕⲧⲏⲙⲁ	2
ⲕⲧⲟⲉⲓ	2
ⲕⲩⲣⲟⲥ	2
ⲡⲉϫⲁⲓ	2
ⲡⲉϯⲛⲉ	2
ⲕⲱⲗⲩⲉ	2
ⲗⲁⲓⲥⲁ	2
ⲡⲟϣⲥϥ	2
ⲗⲉⲃⲏⲥ	2
ⲗⲉⲉⲗⲉ	2
ⲗⲏⲙⲙⲁ	2
ⲗⲟⲓϩⲉ	2
ⲗⲕⲁⲛⲁ	2
ⲗⲟⲉⲥⲟ	2
ⲣⲁϩⲧⲉ	2
ⲣⲉϥⲉⲛ	2
ⲙⲁⲓⲉⲛ	2
ⲙⲁⲧⲁⲛ	2
ⲙⲃⲟⲗⲏ	2
ⲙⲉⲛⲧⲉ	2
ⲙⲉⲟⲩⲧ	2
ⲙⲉⲥⲁⲫ	2
ⲙⲉⲥⲓⲟ	2
ⲙⲛⲧϣⲁ	2
ⲙⲗⲟⲟϩ	2
ⲙⲙⲓⲥⲉ	2
ⲙⲙⲡⲉϥ	2
ⲙⲙⲛⲧⲏ	2
ⲙⲛⲥⲱⲥ	2
ⲙⲛⲧⲣⲙ	2
ⲙⲟⲕⲙⲕ	2
ⲙⲟⲛⲟⲛ	2
ⲙⲡⲁⲧϥ	2
ⲙⲡⲗⲁϩ	2
ⲙⲡⲟⲩⲉ	2
ⲙⲩⲣⲣⲁ	2
ⲛⲁⲁϫⲉ	2
ⲥⲟϣϥⲧ	2
ⲛⲁⲃⲱⲑ	2
ⲛⲁⲅⲁⲅ	2
ⲛⲁⲅⲉⲃ	2
ⲛⲁⲛⲁⲑ	2
ⲛⲁⲥⲓⲃ	2
ⲛⲉⲑⲑⲓ	2
ⲛⲉⲙⲱⲣ	2
ⲛⲓⲟⲟⲣ	2
ⲛⲓⲟⲩⲗ	2
ⲛⲟⲏⲙⲁ	2
ⲛⲟⲛⲱⲙ	2
ⲛⲥⲁⲓⲏ	2
ⲧⲁϥⲧⲉ	2
ⲛⲱⲥⲉⲏ	2
ⲧⲗϯⲗⲉ	2
ⲟⲉⲓⲙⲉ	2
ⲟⲉⲓⲡⲉ	2
ⲟⲩⲱϣ†	2
ⲟⲩⲱϣⲙ	2
ⲟⲩⲟⲧϩ	2
ⲟⲩⲙⲟⲣ	2
ⲟⲩⲧⲁϩ	2
ⲟⲩⲟⲙⲥ	2
ⲟⲩⲥⲏⲥ	2
ⲟⲩⲱⲧϥ	2
ⲡⲁⲓⲡⲉ	2
ⲡⲁⲣⲁⲓ	2
ⲡⲁⲣⲟⲩ	2
ⲡⲁⲧⲁⲡ	2
ⲡⲉⲃⲓⲱ	2
ⲡⲉⲓⲃⲧ	2
ⲡⲉⲛⲛⲉ	2
ⲡⲓⲉⲣⲟ	2
ⲡⲓⲥⲧⲏ	2
ⲡⲟⲙⲓⲥ	2
ⲡⲟⲙⲡⲉ	2
ⲣⲁⲃⲓⲛ	2
ⲣⲁⲑⲙⲁ	2
ⲣⲁⲭⲉⲓ	2
ⲣⲃⲗⲗⲉ	2
ⲣⲕⲟⲩⲓ	2
ⲣⲡⲗϭⲉ	2
ⲣⲗⲁⲁⲩ	2
ⲣⲧⲱⲣⲉ	2
ⲥⲁⲃⲟⲗ	2
ⲥⲁⲓⲟⲥ	2
ⲥⲁⲗⲏⲙ	2
ⲥⲁⲫⲁⲣ	2
ⲥⲁⲭⲁⲣ	2
ⲥⲃⲗⲧⲉ	2
ⲥⲉⲗⲭⲁ	2
ⲥⲉⲛⲧⲉ	2
ⲥⲏⲇⲱⲑ	2
ⲥⲏⲗⲱⲙ	2
ⲥⲏⲣⲱⲑ	2
ⲥⲓⲟⲟⲩ	2
ⲥⲓⲧⲏⲥ	2
ⲥⲥⲟⲩⲣ	2
ⲥⲱⲃⲁⲗ	2
ⲥⲱⲣⲏⲭ	2
ⲧⲁⲉⲓⲉ	2
ⲧⲁⲛⲟϭ	2
ⲧⲁⲓⲧⲉ	2
ⲧⲁⲟⲟⲩ	2
ⲧⲁⲣⲕⲟ	2
ϭⲓⲛⲇⲩⲛⲉⲩⲉ	2
ⲧⲉⲛⲧⲛ	2
ⲧⲉⲣⲁⲱ	2
ⲧⲉⲥⲉⲱ	2
ⲧⲏⲡⲟⲩ	2
ⲧⲟⲟⲧⲉ	2
ⲧⲟⲣⲧⲣ	2
ⲧⲟⲩⲓⲏ	2
ⲧⲟⲩⲱⲧ	2
ⲧⲥⲃⲕⲉ	2
ⲧⲩⲡⲟⲥ	2
ⲟⲩⲉⲉⲓⲉⲛⲓⲛ	2
ⲫⲫⲱⲣⲁ	2
ⲭⲁⲣⲙⲓ	2
ⲭⲓⲙⲱⲛ	2
ⲭⲱⲣⲓⲥ	2
ⲣⲉϥⲁϣⲁⲓ	2
ⲧⲩⲑⲏⲛⲓⲟⲛ	2
ⲣⲉϥⲕⲱⲛⲥ	2
ⲣⲉϥⲗⲩⲡⲓ	2
ⲣⲉϥⲥⲱⲛⲧ	2
ⲣⲉϥⲥⲱⲧⲉ	2
ⲣⲉϥⲥⲱⲧⲙ	2
ϩⲩⲡⲟⲕⲣⲓⲛⲉ	2
ⲉⲗⲁⲙⲓⲧⲏⲥ	2
ⲡⲣⲟⲥⲉⲭⲉ	2
ⲉⲩⲫⲣⲁⲁⲛⲉ	2
ⲕⲁⲣⲓⲁⲑⲃⲁⲁⲗ	2
ⲁⲛⲁⲗⲁⲙⲃⲁⲛⲉ	2
ⲍⲁⲣⲁⲉⲓ	2
ⲍⲁⲣⲓⲁⲥ	2
ϩⲉⲃⲇⲟⲙⲁⲥ	2
ⲧⲉϩⲓⲁⲓⲃⲉ	2
ⲧⲁⲉⲓⲏⲟⲩ	2
ⲙⲉϣϯⲃⲥ	2
ⲙⲉϩϩⲏⲧ	2
ⲙⲉϩϯⲟⲩ	2
ⲥⲩⲛϩⲓⲥⲧⲁ	2
ⲧⲁⲩⲉⲣⲓⲛ	2
ⲇⲉⲩⲧⲉⲣⲟⲛⲟⲙⲓⲟⲛ	2
ⲙⲉϩⲥⲉⲡ	2
ⲙⲉϩⲯⲓⲥ	2
ⲕⲉⲇⲣⲓⲛⲟⲛ	2
ⲭⲙⲁⲗⲱⲥⲓⲁ	2
ⲛⲉϭⲛⲉϭ	2
ϫⲓϩⲁⲉⲓⲃⲉⲥ	2
ⲉⲡⲓⲃⲟⲩⲗⲟⲥ	2
ⲉⲣⲅⲁⲧⲏⲥ	2
ⲑⲏⲃⲁⲓⲥ	2
ⲑⲓⲉⲣⲟⲩ	2
ⲅⲉⲑⲉⲃⲁⲛ	2
ⲉⲣⲙⲛⲧⲣⲉ	2
ⲙⲛⲧⲉⲣⲣⲱⲟⲩ	2
ⲅⲉⲣⲁⲣⲟⲥ	2
ⲥⲁⲣⲟⲩⲓⲁⲥ	2
ⲛⲁⲭⲁⲣⲉⲓⲙ	2
ⲓⲉⲃⲑⲁⲉ	2
ⲓⲉⲃⲟⲩⲥ	2
ⲓⲟⲑⲟⲟⲣ	2
ⲓⲥⲥⲁⲁⲣ	2
ⲕⲁⲛⲉϫⲉ	2
ⲧⲉⲕⲁϭⲓⲁ	2
ⲕⲉⲣⲙⲉⲥ	2
ⲧⲉⲓⲙⲓⲛⲉ	2
ⲕⲕⲁⲣⲱⲛ	2
ⲧⲉⲗⲉⲓⲟⲥ	2
ⲕⲗⲁⲧⲟⲥ	2
ⲙⲁⲓⲛⲟⲩⲧⲉ	2
ⲕⲟⲓⲧⲱⲛ	2
ⲕⲟⲡⲣⲟⲥ	2
ⲉⲧⲟⲣⲓⲛⲏ	2
ⲕⲣⲟⲕⲟⲥ	2
ⲡⲉϫⲏⲧⲛ	2
ϫⲓϩⲓⲕⲱⲛ	2
ⲡⲉⲣⲓⲍⲟⲙⲁ	2
ⲉⲡⲉⲓⲑⲩⲙⲓⲁ	2
ⲗⲉⲗϩⲙϫ	2
ⲗⲁⲕⲁⲛⲏ	2
ⲗⲁⲩⲉⲓⲇ	2
ⲡⲟϣⲥⲟⲩ	2
ⲗⲉⲁⲛⲁⲛ	2
ⲗⲉⲃⲱⲛⲁ	2
ⲗⲓⲥⲁⲙⲁ	2
ⲉⲩⲗⲟⲅⲓⲁ	2
ⲗⲟⲉⲓϭⲉ	2
ⲗⲟⲩⲧⲏⲣ	2
ⲣⲉϥϣⲱⲡ	2
ⲣⲉϥⲛⲟⲓ	2
ⲣⲉϥⲡⲱⲧ	2
ⲙⲁⲁⲃⲧⲏ	2
ⲙⲁⲙⲡⲱⲧ	2
ⲙⲁⲣⲣⲱⲛ	2
ⲙⲁⲥⲏⲫⲁ	2
ⲙⲁⲭⲉⲓⲣ	2
ⲁⲫⲟⲣⲓⲥⲙⲁ	2
ⲙⲉⲧⲉⲭⲉ	2
ⲙⲛⲧϣⲁⲛ	2
ⲙⲛⲧϩⲁⲕ	2
ⲙⲓⲭⲉⲁⲥ	2
ⲙⲙⲛⲛⲥⲁ	2
ⲙⲟⲉⲓϩⲉ	2
ⲙⲟⲅⲕⲟⲩ	2
ⲙⲟⲩⲥⲏⲥ	2
ⲧⲙⲉϩϥⲧⲟ	2
ⲥⲁϩⲱⲱⲛ	2
ϩⲓϩⲣⲁⲩϣⲏⲃ	2
ⲥⲓϭⲓⲙⲁ	2
ⲛⲉⲩϫⲁⲓ	2
ⲡⲁⲥⲧⲟⲫⲟⲣⲓⲟⲛ	2
ⲛⲁⲓⲇⲁⲙ	2
ⲛⲁⲧⲁⲁϥ	2
ⲛⲉⲗⲓⲥⲁ	2
ⲛⲉⲙⲏⲧⲛ	2
ⲛⲉⲣⲁⲧⲉ	2
ⲛⲉⲫⲣⲱⲛ	2
ⲛⲟⲩϩⲟⲣ	2
ⲫⲩⲗⲟⲟⲩⲉ	2
ⲙⲛⲧⲓⲟⲩⲇⲁⲓ	2
ⲛⲟⲍⲓⲁⲥ	2
ⲟⲩⲣⲙⲙⲁⲟⲕⲓⲙ	2
ⲛⲥⲁⲃⲟⲗ	2
ⲧⲁϫⲟⲟⲩ	2
ⲛⲧⲏⲩⲧⲛ	2
ⲁⲡⲟⲥⲧⲁⲧⲏⲥ	2
ⲕⲩⲡⲁⲣⲓⲥⲟⲥ	2
ⲙⲁⲁⲗⲗⲱⲛ	2
ⲙⲁⲅⲉⲇⲇⲱ	2
ⲙⲁⲅⲓⲣⲟⲥ	2
ⲙⲁⲇⲉⲕⲕⲁ	2
ⲙⲁⲉⲗⲗⲉⲑ	2
ⲣⲉϥϫⲓϣⲱⲙ	2
ⲙⲁⲛⲁⲉⲓⲙ	2
ⲙⲁⲛⲟⲩⲱϩ	2
ⲡⲟⲗⲩⲁⲛⲇⲣⲓⲟⲛ	2
ⲡⲟⲫⲉⲗⲉⲑⲑⲓ	2
ⲣⲉϥϫⲱⲱⲗⲉ	2
ⲙⲁⲥⲁⲓⲟⲥ	2
ⲙⲁⲧⲁⲙⲓⲟ	2
ⲡⲉⲭⲉⲣⲉⲑⲓ	2
ⲟⲩⲁⲥϥⲉ	2
ⲟⲩⲟⲟϩⲉ	2
ⲟⲩⲟⲉⲓⲉ	2
ⲟⲩⲟⲉⲓⲕ	2
ⲟⲩⲟⲙⲉϥ	2
ⲟⲩⲟⲛⲁϩ	2
ⲟⲩⲟⲙⲧⲉ	2
ⲟⲩⲟⲟⲧⲉ	2
ⲟⲩⲥⲉⲧⲙ	2
ⲟⲩⲩⲩⲭⲏ	2
ⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ	2
ⲃⲁⲓⲑⲃⲏⲣⲁ	2
ϩⲁⲙⲁⲗⲏⲕⲓⲧⲏⲥ	2
ϩⲩⲅⲟⲩⲙⲉⲛⲟⲥ	2
ⲡⲁⲧϩⲏⲧ	2
ⲣⲙⲛⲥⲟⲉⲓⲧ	2
ⲣⲙⲛⲥⲟⲟⲩⲛ	2
ⲣⲉϥϩⲗⲟⲟⲗⲉ	2
ⲡⲁⲗⲁⲕⲏ	2
ϩⲓⲉⲣⲟⲃⲱⲁⲗ	2
ⲡⲁⲫⲉⲣⲉ	2
ⲡⲉⲅⲣⲩⲯ	2
ⲡⲉⲓⲧⲁⲗ	2
ⲡⲉⲣⲇⲓⲝ	2
ⲡⲉⲣⲥⲏⲥ	2
ⲡⲉⲣⲥⲟⲥ	2
ⲡⲉⲭⲉⲣⲉ	2
ⲡⲟⲇⲏⲣⲏ	2
ⲡⲟⲙⲓⲛⲏ	2
ⲡⲫⲁⲙⲁⲣ	2
ⲭⲱⲛⲉⲩⲧⲟⲛ	2
ⲣⲁⲧϣⲁⲩ	2
ⲣⲙⲉⲉⲩⲉ	2
ⲛⲉⲃⲁϩⲁⲗⲓⲙ	2
ⲧⲉⲕⲟⲓⲕⲱⲛⲟⲙⲓⲁ	2
ϯⲗⲟⲩⲗⲁⲓ	2
ⲥⲁⲗⲙⲱⲛ	2
ⲥⲁⲧⲧⲓⲛ	2
ⲃⲁⲗⲧⲁⲥⲁⲣ	2
ⲥⲉⲃⲁⲙⲁ	2
ⲥⲉⲙⲉⲉⲓ	2
ⲡⲉⲣⲓⲕⲉⲫⲁⲗⲉⲁ	2
ⲥⲏⲙⲉⲉⲓ	2
ⲥⲓⲛⲇⲱⲛ	2
ⲙⲉⲕⲁⲭⲱⲣ	2
ⲥⲕⲓⲣⲧⲁ	2
ⲧⲙⲙⲟⲟϣⲉ	2
ⲙⲉⲥⲧϩⲏⲧ	2
ⲥⲛⲕⲟⲩⲓ	2
ⲥⲟⲅⲭⲱⲑ	2
ⲉⲓⲁⲛⲧⲟⲟⲩ	2
ⲥⲟⲕⲭⲱⲑ	2
ⲥⲟⲗⲥⲉⲗ	2
ⲥⲟⲗⲩⲙⲁ	2
ⲥⲟⲙⲟⲣⲁ	2
ⲥⲟⲩⲯⲓⲧ	2
ⲥⲡⲟⲩⲇⲏ	2
ⲙⲉⲥⲥⲉⲉⲓ	2
ⲥⲧⲉⲓⲣⲁ	2
ⲥⲩⲏⲣⲟⲥ	2
ⲥⲱⲙⲛⲁⲥ	2
ⲧⲁⲧⲁϩⲟ	2
ⲧⲃⲃⲏⲟⲩ	2
ⲧⲇⲓⲡⲗⲏ	2
ⲧⲛⲧⲱⲛⲉ	2
ⲧⲟⲕⲙⲉϥ	2
ⲧⲣⲁⲕⲧⲟ	2
ⲣⲁⲥⲉⲃⲏⲥ	2
ⲧⲣⲧⲱⲣⲥ	2
ⲧⲥⲓⲱⲧⲛ	2
ⲉⲡⲓⲥⲧⲏⲙⲏ	2
ⲉⲡⲓⲥⲧⲟⲗⲏ	2
ϫⲁⲥⲓⲃⲁⲗ	2
ⲛⲥⲁⲣⲁⲓⲁⲥ	2
ⲓⲱⲥⲉⲇⲉⲕ	2
ⲙⲁⲧⲧⲁⲣⲓⲛ	2
ⲥⲁϩⲉⲫⲓⲛⲏⲃ	2
ⲧⲟⲓⲕⲓⲟⲥ	2
ⲕⲓⲛⲇⲩⲛⲟⲥ	2
ⲧⲟⲩⲛⲓⲁⲧ	2
ⲭⲉⲇⲣⲱⲛ	2
ⲭⲉⲣⲥⲟⲥ	2
ⲁⲙⲫⲓⲧⲁⲡⲟⲥ	2
ⲙⲛⲧϣⲉⲛⲉ	2
ⲙⲁⲥⲟⲩⲣⲟⲩⲑ	2
ⲭⲱⲣⲧⲟⲥ	2
ⲥⲩⲙⲃⲟⲗⲟⲥ	2
ⲡⲁⲣⲁⲅⲅⲓⲗⲉ	2
ⲡⲁⲁⲅⲅⲁⲓⲟⲥ	2
ⲃⲁⲣⲁⲭⲓⲏⲗ	2
ⲁⲡⲟⲕⲁⲑⲓⲥⲧⲁ	2
ⲡⲁⲣⲁⲛⲟⲙⲟⲛ	2
ⲡⲁⲣⲁⲡⲧⲱⲙⲁ	2
ⲙⲓⲭⲁⲓⲁⲥ	2
ⲓⲉⲍⲟⲛⲓⲁⲥ	2
ⲭⲁⲗⲓⲛⲟⲥ	2
ⲃⲁⲥⲁⲛⲓⲍⲉ	2
ⲭⲁⲣⲁⲇⲁⲑ	2
ⲉⲡⲓⲥⲕⲟⲡⲟⲥ	2
ⲁⲭⲓⲁⲭⲁⲣⲟⲥ	2
ⲓⲥⲙⲁⲏⲗⲓⲧⲏⲥ	2
ⲁⲑⲁⲓⲧⲉⲓ	2
ⲙⲙⲉⲗⲭⲱⲗ	2
ϩⲟⲗⲟⲕⲁⲣⲡⲱⲙⲁ	2
ⲣⲣⲉϥϫⲓϭⲟⲗ	2
ⲧⲁⲗⲉⲑⲩⲥⲓⲁ	2
ⲕⲁⲑⲁⲣⲟⲛ	2
ⲡⲉϫⲉⲓⲉⲫⲑⲁⲉ	2
ⲛⲥⲁⲣⲟⲩⲉⲓⲁⲥ	2
ⲙⲛⲧⲉϣⲱⲧ	2
ⲙⲛⲧⲁⲧⲛⲁ	2
ⲙⲛⲧⲉⲡⲣⲁ	2
ⲕⲁⲧⲁⲧϩⲉ	2
ⲙⲛⲧⲣⲉϥⲣ	2
ⲙⲛⲧⲣⲙϩⲉ	2
ⲙⲛⲧⲛⲁⲏⲧ	2
ⲙⲛⲧⲡⲁⲡⲉ	2
ⲥⲟⲫⲟⲛⲓⲁⲥ	2
ⲡⲣⲟⲥⲉⲛⲉⲅⲕⲉ	2
ⲡⲁⲣⲭⲓⲙⲁⲅⲓⲣⲟⲥ	2
ⲡⲁⲣⲭⲏⲙⲁⲅⲉⲓⲣⲟⲥ	2
ⲁⲗⲉⲕⲧⲱⲣ	2
ⲉⲧⲁⲑⲁⲓⲧⲓ	2
ⲭⲉⲗⲁⲓⲱⲛ	2
ⲧⲁϣⲉⲛⲟⲃⲉ	2
ⲡⲁⲛϩⲟⲡⲗⲓⲁ	2
ⲙⲛⲧϩⲁⲣϣϩⲏⲧ	2
ⲁⲛⲁⲙⲉⲏⲗ	2
ⲁⲛⲁⲧⲟⲗⲏ	2
ⲛⲉⲓⲁⲧⲁⲣⲏϫⲛⲟⲩ	2
ⲃⲁϩⲁⲗⲓⲙ	2
ⲙⲟⲩⲛⲉⲓⲟⲟⲩⲉ	2
ⲕⲉⲇⲇⲟⲩⲣ	2
ⲕⲉⲇⲥⲟⲩⲣ	2
…………………………	2
ⲕⲉⲑⲁⲓⲟⲥ	2
ⲕⲉⲧⲇⲟⲩⲣ	2
ⲉⲧⲉⲃⲟⲥⲟⲣ	2
ⲣⲉϥⲡⲉϩϣⲉ	2
ⲗⲟⲅⲓⲥⲙⲟⲥ	2
ⲣⲉϥⲙⲟⲟⲛⲉ	2
ⲣⲉϥⲟⲩⲱⲧϩ	2
ⲣⲉϥⲡⲟⲟⲛⲉ	2
ⲣⲉϥⲧⲱⲱⲃⲉ	2
ⲛⲥⲁⲃⲟⲩⲗⲱⲛ	2
ⲭⲓⲙⲉⲗⲉⲭ	2
ⲭⲓⲧⲟⲫⲉⲗ	2
ⲡⲁⲙⲟⲣⲁⲓⲟⲥ	2
ⲛⲉⲙⲫⲓⲃⲟⲥⲑⲉ	2
ⲟⲩϣⲙⲏⲛⲉ	2
ⲙⲩⲣⲥⲓⲛⲏ	2
ⲗⲉⲓⲧⲟⲩⲣⲅⲓⲁ	2
ⲁⲣⲭⲁⲓⲟⲥ	2
ⲙⲡⲣⲉϥⲗⲩⲡⲓ	2
ⲕⲓⲇⲁⲣⲓⲥ	2
ⲧⲉⲕⲙⲥⲏϥⲉ	2
ⲁⲭⲓⲙⲉⲗⲉⲭ	2
ⲡⲣⲟⲫⲏⲧⲓⲥ	2
ⲙⲛⲧⲣⲉϥϫⲛⲁⲁⲩ	2
ⲓⲉⲙⲓⲛⲁⲓⲟⲥ	2
ⲙⲛⲧⲣⲙⲛⲛⲟⲩⲧⲉ	2
ϩⲩⲡⲟⲡⲟⲇⲓⲟⲛ	2
ⲇⲉⲃⲗⲁⲑⲁ	2
ⲛⲉⲇⲣⲁⲕⲟⲛ	2
+	2
}	2
†	2
…	2
ϥϣ	2
ϥ…	2
ϣⲗ	2
ϣⲣ	2
ϣⲧ	2
ϭⲁ	2
ϭⲙ	2
ⲁⲑ	2
ⲁⲕ	2
ⲉⲣ	2
ⲉⲥ	2
ⲉⲧ	2
ⲓⲑ	2
ⲕⲛ	2
ⲡⲱ	2
ⲣⲣ	2
ⲥⲕ	2
ⲥⲗ	2
ⲥⲡ	2
ⲥⲧ	2
ⲱⲁ	2
ⲱⲛ	2
ϣⲟϣ	2
ϥⲁϩ	2
ϫⲏϭ	2
ϫⲓϩ	2
ϫⲓϫ	2
ϫⲱϥ	2
ϭⲉϣ	2
ϭⲉϭ	2
ϭⲏϭ	2
ϣⲁⲁ	2
ϣⲁⲣ	2
ϣⲉⲓ	2
ϣⲟⲓ	2
ϣⲟⲗ	2
ϣⲧⲟ	2
ϥⲁⲓ	2
ϥⲓⲡ	2
ϩⲁⲕ	2
ϩⲁⲛ	2
ϩⲉⲕ	2
ϩⲉⲙ	2
ϫⲉⲁ	2
ϫⲉⲛ	2
ϫⲓⲙ	2
ϫⲓⲡ	2
ϫⲛⲁ	2
ϫⲛⲧ	2
ϫⲟⲉ	2
ϫⲱⲣ	2
ϭⲓⲛ	2
ϭⲗⲙ	2
ϭⲗⲟ	2
ϭⲟⲛ	2
ϭⲟⲡ	2
ϯⲥⲱ	2
ⲣⲉϥϣⲙϣⲉⲛⲟⲩⲧⲉ	2
…ϩⲛ	2
ⲡϭⲥ	2
ⲣϩⲛ	2
ⲃⲏϣ	2
ⲃⲏϩ	2
ⲁⲇⲁ	2
ⲁⲗⲱ	2
ⲁⲛⲧ	2
ⲁⲣⲏ	2
ⲁⲱⲑ	2
ⲃⲓⲣ	2
ⲃⲟⲙ	2
ⲃⲟⲧ	2
ⲅⲉⲇ	2
ⲇⲱⲣ	2
ⲉⲃⲏ	2
ⲉⲗⲟ	2
ⲉⲛⲧ	2
ⲉⲱⲛ	2
ⲕⲟϩ	2
ⲑⲁⲛ	2
ⲑⲉⲙ	2
ⲑⲑⲓ	2
ⲑⲓⲟ	2
ⲑⲗⲟ	2
ⲑⲟⲩ	2
ⲓⲱⲛ	2
ⲕⲉⲓ	2
ⲕⲏⲃ	2
ⲕⲏⲙ	2
ⲟⲩϯ	2
ⲕⲛⲥ	2
ⲛⲁ…	2
ⲗⲗⲁ	2
ⲙⲁⲑ	2
ⲙⲁⲕ	2
ⲙⲁⲩ	2
ⲙⲉⲩ	2
ⲙⲛⲓ	2
ⲥⲉϣ	2
ⲙⲱⲑ	2
ⲛⲁⲉ	2
ⲛⲁⲙ	2
ⲛⲁⲧ	2
ⲛⲓⲁ	2
ⲛⲥⲉ	2
ⲛⲧⲥ	2
ⲟⲧⲡ	2
ⲟⲩⲗ	2
ⲡⲏⲓ	2
ⲡⲟⲕ	2
ⲡⲟⲛ	2
ⲣⲁⲑ	2
ⲣⲃⲉ	2
ⲣⲃⲧ	2
ⲣⲛⲧ	2
ⲣⲣⲱ	2
ⲥⲉⲣ	2
ⲥⲓⲧ	2
ⲥⲗⲡ	2
ⲥⲟⲗ	2
ⲥⲟⲙ	2
ⲥⲧⲉ	2
ⲱⲣϥ	2
ⲱⲥϭ	2
ⲧⲏⲧ	2
ⲧⲟⲕ	2
ⲧⲱⲃ	2
ⲩⲁⲑ	2
ⲫⲉⲛ	2
ⲭⲁⲣ	2
ⲭⲉⲧ	2
ⲱⲍⲁ	2
ⲱⲗⲙ	2
ⲃⲟⲥⲟⲣⲣⲁⲛ	2
ⲟⲩⲉϩⲛⲟⲃⲉ	2
ϯϩⲓⲱⲱϥ	2
ϯϩⲓⲱⲱⲧ	2
ϣⲟϣⲧ	2
ϣⲱϭⲉ	2
ϩⲛϫⲓ	2
ϩⲣϩⲣ	2
ϫⲁϩⲥ	2
ϣⲁⲉⲓ	2
ϣⲏⲃⲉ	2
ϣⲛⲟϣ	2
ϣⲓⲁⲓ	2
ϣⲣⲱϣ	2
ϣⲙⲱⲉ	2
ϣⲛⲧⲉ	2
ϣⲛⲧⲱ	2
ϣⲟⲧⲙ	2
ϣⲱⲕϩ	2
ϣⲱⲗϩ	2
ϣⲱⲛϥ	2
ϣⲧⲟⲃ	2
ϣⲧⲟⲙ	2
ϣⲱⲛⲧ	2
ϯⲧϩⲉ	2
ϥⲟⲧⲉ	2
ϩⲁⲣϣ	2
ϩⲁⲡⲥ	2
ϩⲁⲧⲙ	2
ϩⲃⲟⲥ	2
ϩⲉⲃⲉ	2
ϩⲕⲱϩ	2
ϩⲙⲉϣ	2
ϩⲏⲗⲏ	2
ϩⲏⲟⲩ	2
ϩⲏⲧⲕ	2
ϩⲓⲛⲱ	2
ϩⲣⲁϥ	2
ϩⲙⲟⲟ	2
ϩⲛⲉⲓ	2
ϩⲛⲙⲁ	2
ϩⲛⲣⲟ	2
ϩⲛⲧⲕ	2
ϩⲧⲱϩ	2
ϩⲟⲙⲟ	2
ϩⲟⲣⲧ	2
ϩⲟⲥⲉ	2
ϩⲟⲩⲇ	2
ϩⲟⲩⲉ	2
ϩⲣⲁⲩ	2
ϩⲣⲱⲟ	2
ϩⲧⲟⲩ	2
ϩⲱⲣⲕ	2
ϩⲱⲧⲛ	2
ϫⲁⲉⲓ	2
ϫⲁⲥⲓ	2
ϫⲉⲣⲱ	2
ϫⲟⲧϩ	2
ϫⲟⲛⲧ	2
ϭⲗⲗⲙ	2
ϭⲛⲟⲛ	2
ϭⲛⲥⲁ	2
ϭⲛⲧⲥ	2
ϭⲟⲡⲧ	2
ϭⲱⲧϩ	2
ϯⲥⲱϣ	2
ϯⲧⲱϩ	2
ⲣⲭⲁⲃⲉⲓⲛ	2
ⲑⲃⲃⲓⲟⲉⲓ	2
ϩⲩⲡⲟⲥⲧⲁⲥⲓⲥ	2
ⲫⲁⲣⲁⲑⲱⲛⲓⲧⲏⲥ	2
ⲡⲣⲟⲫⲏⲧⲉⲓⲁ	2
ϫⲟⲩⲧⲥⲛⲟⲟⲩⲥ	2
ⲇⲓⲕⲁⲥⲧⲏⲥ	2
ⲉⲡⲓⲃⲟⲩⲗⲉⲩⲉ	2
ϩⲁⲣⲓϩⲁⲣⲟ	2
ⲅⲟⲛⲟϩⲣⲩⲏⲥ	2
…ⲁⲩⲱ	2
ⲛⲉⲗⲉⲗϩⲏⲙϫ	2
ⲇⲓⲁⲑⲏⲕⲉ	2
ϩⲏⲅⲉⲙⲱⲛⲓⲁ	2
ⲇⲓⲕⲁⲓⲱⲥ	2
ϩⲱⲧⲧⲏⲩⲧⲛ	2
ⲥⲡⲏⲗⲁⲓⲟⲛ	2
ⲇⲓⲱⲅⲙⲟⲥ	2
ⲟⲩⲁⲥⲑⲏⲥⲓⲥ	2
ⲛⲓⲉⲉⲓⲟⲩⲗ	2
ⲛⲁⲁⲣⲟⲟⲩ	2
ⲛⲁⲃⲁⲣⲓⲙ	2
ⲛⲁⲉⲓⲣⲱⲑ	2
ⲛⲓⲉⲙⲉⲛⲉⲓ	2
